Anel,Progressiva (m),Tempo total anel (s),Tempo total anel (h),Tempo escavacao anel (s),Tempo escavacao anel (h),Energia especifica (MJ/m3) (media),Velocidade de Avanco (mm/min) (media),Torque(MNm) (media),Empuxo (kN) (media),Taxa de Penetracao (mm/rev) (media),Rotacao da Cabeca de Corte (RPM) (media),Forca de Contato (kN) (media),agua Livre (L.min) (media),FER (media),FIR (%) (media),anel,Massa de material escavado (teorica) (ton) (max),Massa de material escavado (balanca 1) (ton) (max),Diferenca  balanca 1 (ton),Massa de material escavado (balanca 2) (ton)  (max),Diferenca  balanca 2 (ton),Pressao de terra (media dos sensores) (bar) (media),Pressao de terra (S1) (bar) (media),Pressao de terra (S2)(bar) (media),Pressao de terra (S3) (bar) (media),Pressao de terra (S4) (bar) (media),Pressao de terra (S5) (bar) (media),Pressao de terra (S6) (bar) (media),Injecao de grout total (L) (max),Material Calota,Material Eixo,Material Base,Face mista
766,11808.826,4400,1.222222222,1755,0.4875,5.995645714,49.88426286,0.570045714,11398.53143,22.79792571,2.188074286,10649.50922,179.2647314,8.660817143,72.4986,766,99.834,84.422,-15.412,84.322,-15.512,1.655257143,1.648108571,1.659925714,1.380737143,1.659982857,1.66824,1.644794286,4358.894,5SR2,5SR2,5Sp,sim
767,11810.326,3974,1.103888889,1885,0.523611111,6.824265957,46.99530319,0.629760638,12664.07556,21.42689894,2.193303191,11960.33391,148.1574415,6.856526596,66.42600532,767,98.98,89.559,-9.421,88.818,-10.162,2.03806383,2.023978723,2.038255319,1.542579787,1.981085106,2.064271277,2.025707447,4325.21,5SR2,5SR2,5Sp,sim
768,11811.826,5481,1.5225,2189,0.608055556,8.584422018,43.09751835,0.682073394,13224.03932,19.67140826,2.190724771,12462.4222,168.5000459,7.830233945,75.51762385,768,106.041,85.98,-20.061,87.85,-18.191,2.12693578,2.107041284,2.124454128,1.667458716,2.133224771,2.164394495,2.111775229,4248.731,5SR2,5SR2,5Sp,sim
769,11813.326,5475,1.520833333,1955,0.543055556,10.09018462,44.15371282,0.853666667,14000.64122,20.17284103,2.188830769,13345.97379,169.1292769,7.233615385,66.92198974,769,96.88,89.572,-7.308,89.572,-7.308,2.186712821,2.120835897,2.261076923,1.834415385,2.175825641,2.239420513,2.125138462,4348.077,5SR2,5SR2,5Sp,sim
770,11814.826,4839,1.344166667,1996,0.554444444,14.89258291,42.20176382,1.102447236,14281.65702,19.26901508,2.190040201,13448.2846,179.6396633,8.69660804,67.69150754,770,101.495,91.217,-10.278,89.917,-11.578,2.18520603,2.096613065,2.292929648,2.008959799,2.218316583,2.254693467,2.096422111,4310.997,5SR2,5SR2,5Sp,sim
771,11816.326,6287,1.746388889,2063,0.573055556,17.42294175,44.44758738,1.124631068,14498.59054,20.24790291,2.190543689,13421.90303,176.3081117,10.80617476,65.01869903,771,107.875,90.054,-17.821,89.972,-17.903,2.126247573,2.030427184,2.175771845,2.11957767,2.223135922,2.272024272,2.026898058,4289.136,5SR2,5SR2,5SR2,nao
772,11817.826,3931,1.091944444,2095,0.581944444,16.22405263,39.35488995,1.196574163,14801.31333,17.93542584,2.194124402,13962.771,171.5638038,8.737023923,65.79761722,772,93.423,89.757,-3.666,90.057,-3.366,2.18707177,2.086913876,2.164,2.136277512,2.337875598,2.415220096,2.081985646,4332.792,5SR2,5SR2,5SR2,nao
773,11819.326,4016,1.115555556,2312,0.642222222,16.18612174,40.05421739,1.264421739,15307.41946,18.27699565,2.191530435,14211.40181,164.6929,9.282386957,69.06860435,773,104.308,94.561,-9.747,90.661,-13.647,2.191908696,2.081165217,2.295095652,2.217826087,2.3163,2.308878261,2.082356522,4552.452,5SR2,5SR2,5SR2,nao
774,11820.826,3997,1.110277778,2237,0.621388889,16.80347982,38.91213004,1.270143498,16135.16052,17.75550673,2.19132287,14619.39703,69.58761883,8.818017937,62.51656054,774,97.669,90.522,-7.147,84.519,-13.15,2.273336323,2.137668161,2.334318386,2.236381166,2.420816143,2.484058296,2.137008969,4296.635,5SR1,5SR2,5SR2,sim
775,11822.326,3781,1.050277778,2175,0.604166667,13.79640553,41.17642857,1.096101382,15802.41894,18.78812442,2.19164977,14019.44468,108.8607696,8.802907834,58.99330876,775,100.808,95.808,-5,94.008,-6.8,2.24418894,2.128645161,2.340792627,2.192327189,2.373354839,2.381460829,2.125751152,4233.638,5SR1,5SR2,5SR2,sim
776,11823.826,5313,1.475833333,2561,0.711388889,17.21492969,37.01347266,1.208058594,16871.3602,16.88064844,2.192058594,14188.00261,108.9303281,10.37207422,68.67034375,776,107.466,101.342,-6.124,94.742,-12.724,2.092570313,2.019828125,2.081054688,1.986675781,2.245082031,2.269070313,2.000203125,4251.663,5SR1,5SR2,5SR2,sim
777,11825.326,4958,1.377222222,2273,0.631388889,20.07395154,35.97794273,0.958303965,17323.39685,16.27474009,2.210801762,14104.90884,67.61665639,10.10477093,71.47670044,777,93.996,77.326,-16.67,71.526,-22.47,2.031092511,1.942995595,2.091418502,1.96892511,2.213612335,2.153180617,1.936317181,4411.971,5SR1,5SR2,5SR2,sim
778,11826.826,12482,3.467222222,3325,0.923611111,27.57013554,26.15650301,0.783337349,17893.63462,11.32950904,2.277509036,14092.11507,0,10.50756627,58.53207831,778,100.653,89.264,-11.389,85.064,-15.589,2.052433735,1.945454819,2.071403614,2.130725904,2.317695783,2.240762048,1.951611446,4839.916,5SR1,5SR2,5SR2,sim
779,11828.326,10753,2.986944444,4414,1.226111111,23.81801134,20.17166667,0.845800454,19026.78911,9.803285714,2.093337868,14340.36836,0,9.188229025,54.60978231,779,101.831,86.059,-15.772,85.454,-16.377,2.06444898,1.915882086,2.116820862,2.332823129,2.444405896,2.303292517,1.921265306,4655.253,5SR1,5SR2,5SR2,sim
780,11829.826,13736,3.815555556,4540,1.261111111,29.03093172,19.01987665,0.999881057,20210.35415,9.266713656,2.047301762,15827.75572,13.50736564,8.017063877,50.0843326,780,100.44,85.109,-15.331,88.809,-11.631,2.159035242,1.949035242,2.244955947,2.470997797,2.53227533,2.435504405,2.006096916,4657.316,5SR1,5SR1,5SR2,sim
781,11831.326,10471,2.908611111,3220,0.894444444,20.96023602,26.78998137,1.061347826,20548.00203,12.63384161,2.120487578,16715.63118,60.76758075,9.175897516,51.35108696,781,100.453,88.972,-11.481,100.972,0.519,2.378248447,2.178944099,2.490673913,2.701928571,2.713465839,2.613736025,2.229552795,4435.983,5SR1,5SR1,5SR2,sim
782,11832.826,103211,28.66972222,2618,0.727222222,19.44732184,32.44881609,1.199348659,21403.31062,15.3126705,2.116992337,16579.54244,138.711318,9.630191571,49.13698084,782,103.063,93.2,-9.863,111.399,8.336,2.396287356,2.214869732,2.488065134,2.692440613,2.697091954,2.601475096,2.280804598,4656.704,5SR1,5SR1,5SR2,sim
783,11834.326,125796,34.94333333,4039,1.121944444,21.29333002,21.25062283,0.932439206,19497.9808,11.13936228,1.910176179,14323.71043,17.79883623,13.75882134,54.63026303,783,98.517,168.989,70.472,188.79,90.273,1.890029777,1.702414392,1.933789082,2.135024814,2.352362283,2.199399504,1.724387097,4811.645,5SR1,5SR1,5SR2,sim
784,11835.826,10067,2.796388889,2455,0.681944444,19.98211837,35.05568571,1.091710204,15346.05051,16.21758776,2.16175102,10084.23353,0,11.5772,51.81630204,784,97.716,15.615,-82.101,18.215,-79.501,1.536816327,1.400530612,1.627257143,1.965661224,1.951338776,1.697836735,1.420963265,4707.645,5SR1,5SR1,5SR2,sim
785,11837.326,11395,3.165277778,3216,0.893333333,51.21605919,27.69258879,1.487514019,19762.73865,12.73307788,2.176890966,14781.40228,12.08258879,9.525728972,48.74495327,785,101.049,95.027,-6.022,93.603,-7.446,2.279255452,2.006361371,2.48335514,2.947277259,2.850436137,2.535464174,2.091205607,5525.722,5SR1,5SR1,5SR2,sim
786,11838.826,4795,1.331944444,2281,0.633611111,21.30504825,38.63273246,1.608394737,18043.3552,18.52566667,2.085447368,12882.82468,169.6505,7.114701754,51.98428947,786,101.135,95.992,-5.143,95.538,-5.597,2.285407895,2.07520614,2.523662281,3.095934211,2.781780702,2.419583333,2.12527193,5286.117,5SR1,5SR1,5SR2,sim
787,11840.326,6730,1.869444444,1778,0.493888889,23.38745506,48.59054494,1.268662921,17082.51731,23.30691011,2.082292135,12157.10489,179.9740281,7.915932584,52.29892697,787,100.985,88.169,-12.816,88.703,-12.282,2.331730337,2.094741573,2.580455056,3.044488764,2.825713483,2.493730337,2.157786517,4823.929,5SR1,5SR1,5SR2,sim
788,11841.826,17538,4.871666667,1948,0.541111111,13.20494845,45.07898454,1.072768041,17708.60503,21.40210309,2.10592268,13237.36967,151.4139021,10.01213918,62.14719072,788,103.95,90.968,-12.982,94.506,-9.444,2.221443299,2.028092784,2.353061856,2.721195876,2.678701031,2.436690722,2.067324742,4597.51,5SR1,5SR1,5SR2,sim
789,11843.326,2401,0.666944444,2195,0.609722222,11.75479909,40.14506849,0.955018265,16411.55059,18.91642466,2.12230137,14211.32242,22.00878539,8.461799087,59.41471233,789,97.762,95.432,-2.33,100.132,2.37,2.238342466,2.114173516,2.385004566,2.717484018,2.627748858,2.348995434,2.105429224,4294.196,5SR1,5SR1,5SR2,sim
790,11844.826,2931,0.814166667,189,0.0525,16.66936842,21.56936842,0.616684211,14196.10968,10.14878947,2.125315789,12887.54795,0,15.33473684,187.4144211,790,102.441,95.217,-7.224,99.917,-2.524,2.060052632,1.873157895,2.220263158,2.552894737,2.51,2.262684211,1.883210526,4651.968,5SR1,5SR1,5SR2,sim
791,11846.326,4368,1.213333333,1991,0.553055556,12.79778392,44.45051256,1.122085427,14533.69489,20.20711055,2.198899497,13774.68662,79.95868844,8.519577889,58.61131156,791,100.751,86.046,-14.705,87.046,-13.705,2.235050251,2.055075377,2.365889447,2.724964824,2.701668342,2.424979899,2.093879397,4286.656,5SR1,5SR1,5SR2,sim
792,11847.826,4700,1.305555556,1805,0.501388889,13.25065,46.53283889,1.191,14786.64408,20.9331,2.222961111,14219.12686,64.64858889,8.233966667,66.81742222,792,94.373,81.654,-12.719,77.554,-16.819,2.333633333,2.0823,2.427016667,2.806861111,2.882633333,2.644533333,2.180994444,4334.123,5SR1,5SR1,5SR2,sim
793,11849.326,5139,1.4275,2115,0.5875,15.59914218,42.53212796,1.289327014,14671.06482,19.13632227,2.226075829,13971.78948,136.7831659,8.375047393,61.31082938,793,102.021,93.927,-8.094,91.227,-10.794,2.25528436,2.046886256,2.452165877,2.852450237,2.73378673,2.414127962,2.10757346,4506.603,5SR1,5SR2,5SR2,sim
794,11850.826,7196,1.998888889,2072,0.575555556,27.82212077,45.0103285,1.365729469,14095.07093,19.91838164,2.259884058,12888.82039,75.75643478,7.794768116,65.60233333,794,106.083,93.824,-12.259,94.255,-11.828,2.20742029,2.022995169,2.311714976,2.737120773,2.706710145,2.406608696,2.088285024,4799.997,5SR1,5SR2,5SR2,sim
795,11852.326,3979,1.105277778,1706,0.473888889,10.86429412,48.37216471,1.040341176,13753.50926,22.69413529,2.126547059,13429.77691,61.44301765,7.216,64.55171176,795,94.286,95.738,1.452,95.579,1.293,2.349323529,2.183070588,2.476805882,2.808376471,2.765,2.525823529,2.211164706,4585.047,5SR1,5SR2,5SR2,sim
796,11853.826,4781,1.328055556,1911,0.530833333,14.08009424,47.6877801,1.369109948,13678.39965,22.14844503,2.151382199,13227.23837,59.89704188,5.738910995,30.45105236,796,103.039,81.335,-21.704,81.935,-21.104,2.201575916,1.972324607,2.398146597,2.790471204,2.690382199,2.41813089,2.018534031,4501.782,5SR1,5SR2,5SR2,sim
797,11855.326,7100,1.972222222,2138,0.593888889,20.19946009,39.90356338,1.41741784,14853.95633,18.59659624,2.145366197,13536.25106,128.8713521,8.884126761,43.71179812,797,97.311,94.315,-2.996,94.285,-3.026,2.245802817,2.077530516,2.463225352,2.87615493,2.655103286,2.371206573,2.072300469,4738.427,5SR1,5SR2,5SR2,sim
798,11856.826,4533,1.259166667,1914,0.531666667,11.01115707,45.96800524,0.965089005,14052.95639,21.45889005,2.142277487,13502.94822,59.49474869,8.328874346,62.42375393,798,99.527,113.206,13.679,112.706,13.179,2.291554974,2.223502618,2.309764398,2.57986911,2.601827225,2.405732984,2.22652356,4652.688,5SR1,5SR2,5SR2,sim
799,11858.326,4051,1.125277778,2260,0.627777778,10.12371111,41.40195111,0.826248889,13882.75653,19.64593778,2.107457778,12947.99229,167.3005644,8.424951111,61.42932889,799,106.986,90.682,-16.304,87.882,-19.104,2.203706667,2.184315556,2.208608889,2.324195556,2.417688889,2.237262222,2.184573333,4557.505,5SR1,5SR2,5SR2,sim
800,11859.826,6807,1.890833333,1748,0.485555556,8.998396552,47.51256322,0.876850575,15533.85279,22.77892529,2.085827586,13895.73107,89.75405747,8.191712644,49.55978161,800,97.89,91.843,-6.047,89.443,-8.447,2.388293103,2.262781609,2.475413793,2.749011494,2.768798851,2.54108046,2.273591954,4541.326,5SR1,5SR2,5SR2,sim
801,11861.326,23072,6.408888889,1864,0.517777778,9.713688172,48.51783333,0.985284946,14828.84263,23.25862366,2.082392473,13206.40818,178.5781667,8.533650538,57.77096774,801,102.197,99.034,-3.163,93.434,-8.763,2.229768817,2.162327957,2.320215054,2.58144086,2.524521505,2.280284946,2.156069892,4554.337,5SR1,5SR2,5SR2,sim
802,11862.826,4658,1.293888889,1866,0.518333333,9.813408602,46.16997849,0.931129032,15263.08761,22.16689247,2.082870968,13503.39318,148.6682312,8.530360215,59.87725806,802,99.114,91.028,-8.086,89.468,-9.646,2.250096774,2.138467742,2.338333333,2.605467742,2.572145161,2.375951613,2.1475,4718.056,5SR1,5SR2,5SR2,sim
803,11864.326,3549,0.985833333,1779,0.494166667,10.43421469,50.14959322,1.089587571,14934.3569,24.11374011,2.079711864,13129.19423,179.7653729,7.524531073,61.22571186,803,99.787,87.247,-12.54,86.678,-13.109,2.154214689,2.068090395,2.136621469,2.530661017,2.585480226,2.357067797,2.05480226,4299.787,5SR1,5SR2,5SR2,sim
804,11865.826,3982,1.106111111,1759,0.488611111,9.582971429,51.53377143,1.02784,15228.15207,24.77853143,2.079697143,13287.79735,179.9996286,7.58324,62.06208571,804,102.063,94.197,-7.866,93.628,-8.435,2.170937143,2.071057143,2.192274286,2.554308571,2.591291429,2.363114286,2.05736,4523.073,5SR1,5SR2,5SR2,sim
805,11867.326,4748,1.318888889,2021,0.561388889,23.64628218,43.79857921,1.201782178,16460.38246,19.9530099,2.19210396,14418.92598,111.4812079,7.48620297,36.60703465,805,100.9,85.532,-15.368,84.432,-16.468,2.343752475,2.142262376,2.482430693,2.828316832,2.82760396,2.557826733,2.192059406,4223.92,5SR2,5SR2,5SR2,nao
806,11868.826,3831,1.064166667,2019,0.560833333,15.60362376,43.88092574,1.34180198,16376.44107,19.89426238,2.205707921,13776.42584,167.9081188,8.442133663,66.60083663,806,99.79,91.598,-8.192,92.898,-6.892,2.283628713,2.099039604,2.412876238,2.754321782,2.758757426,2.49549505,2.126925743,4580.53,5SR2,5SR2,5SR2,nao
807,11870.326,5981,1.661388889,20689,5.746944444,24.40839867,29.10150498,1.075508306,17239.22207,14.1536711,2.054933555,13400.98204,112.5551628,9.235813953,90.70042193,807,99.416,90.017,-9.399,92.316,-7.1,2.286637874,2.114252492,2.44082392,2.770392027,2.718219269,2.454179402,2.13713289,4244.96,5SR2,5SR2,5SR2,nao
808,11871.826,8591,2.386388889,2048,0.568888889,13.41939216,43.72437255,1.070357843,16680.34087,19.78107843,2.210485294,12542.10555,178.7851373,7.748602941,63.89837255,808,108.161,107.012,-1.149,110.558,2.397,2.193892157,2.099965686,2.171313725,2.546681373,2.616377451,2.393401961,2.109960784,4472.017,5SR2,5SR2,5SR2,nao
809,11873.326,21974,6.103888889,2453,0.681388889,10.29846531,36.44884898,0.72435102,15986.86716,16.50599592,2.208163265,11920.1564,161.4082735,8.524416327,92.32540816,809,106.616,93.83,-12.786,96.53,-10.086,2.004489796,1.915306122,2.027742857,2.342869388,2.376110204,2.158869388,1.915840816,4574.463,5SR2,5SR2,5SR2,nao
810,11874.826,4021,1.116944444,2267,0.629722222,10.02129646,40.35931416,0.792884956,17355.76876,18.28562832,2.207150442,12582.43727,130.5690752,8.180849558,85.62030973,810,108.673,101.482,-7.191,103.382,-5.291,2.206659292,2.086473451,2.298650442,2.571199115,2.545376106,2.340495575,2.100849558,4357.378,5SR2,5SR2,5SR2,nao
811,11876.326,4222,1.172777778,2013,0.559166667,9.519074627,44.14344279,0.821950249,17434.71077,19.99262189,2.2079801,12527.94937,179.7199303,7.421457711,72.3940796,811,105.252,92.17,-13.082,92.299,-12.953,2.227676617,2.09981592,2.324278607,2.591955224,2.576084577,2.373477612,2.11320398,4251.282,5SR2,5SR2,5SR2,nao
812,11877.826,29705,8.251388889,2089,0.580277778,11.66730288,42.73520192,0.953451923,17201.50998,19.8959375,2.145461538,11700.43369,179.7215337,8.488115385,66.7804375,812,106.39,95.713,-10.677,96.544,-9.846,2.240567308,2.123177885,2.272355769,2.611346154,2.657408654,2.431850962,2.134653846,4353.714,5SR2,5SR2,5SR2,nao
813,11879.326,4826,1.340555556,2161,0.600277778,12.43630698,42.05444186,1.03335814,17491.30613,19.41924186,2.165246512,11869.227,165.7507721,8.153302326,72.81678605,813,107.979,87.326,-20.653,88.726,-19.253,2.3172,2.12744186,2.453665116,2.831795349,2.794093023,2.511451163,2.175539535,4201.849,5SR2,5SR2,5SR2,nao
814,11880.826,4422,1.228333333,2428,0.674444444,21.36631687,36.72966255,1.430209877,17366.24328,16.79350206,2.187176955,12341.24165,178.1139053,8.394144033,83.93404527,814,105.751,96.255,-9.496,95.955,-9.796,2.249950617,2.087748971,2.392695473,2.721465021,2.681300412,2.402111111,2.118358025,4194.408,5SR2,5SR2,5SR2,nao
815,11882.326,3666,1.018333333,2136,0.593333333,18.39355399,42.09938498,1.505014085,16997.3414,19.39850235,2.170230047,12205.54639,178.4922629,7.709098592,77.73003756,815,106.561,101.505,-5.056,97.905,-8.656,2.266568075,2.13829108,2.305098592,2.674600939,2.712816901,2.455816901,2.166389671,4287.26,5SR2,5SR2,5SR2,nao
816,11883.826,12544,3.484444444,2391,0.664166667,17.44196234,38.31738494,1.235104603,15680.41723,18.83980753,2.036280335,11488.49715,178.0932301,10.11640586,95.96422176,816,109.656,106.545,-3.111,101.445,-8.211,2.156820084,2.090861925,2.273117155,2.559682008,2.458284519,2.164142259,2.098732218,5067.934,5SR2,5SR2,5SR2,nao
817,11885.326,5909,1.641388889,2400,0.666666667,12.74291213,36.58219247,0.90690795,15966.0811,17.89466109,2.04448954,11173.8127,160.9010209,17.19028452,158.2385146,817,102.214,211.27,109.056,199.255,97.041,2.157769874,2.110393305,2.146376569,2.303828452,2.43151046,2.266945607,2.107376569,4563.796,5SR2,5SR2,5SR2,nao
818,11886.826,3970,1.102777778,2245,0.623611111,11.31383929,39.37752232,0.941004464,15230.26226,19.27916071,2.042549107,10403.85954,180.0042723,7.474647321,77.33504018,818,104.625,95.718,-8.907,96.946,-7.679,2.042839286,1.998214286,2.026883929,2.188116071,2.32315625,2.154495536,1.992013393,4540.542,5SR2,5SR2,5Sp,sim
819,11888.326,4059,1.1275,2329,0.646944444,10.70955172,39.08403879,0.754814655,14157.38585,19.10368534,2.04612931,10318.41124,180.0040603,8.118051724,88.74750862,819,108.032,96.827,-11.205,100.427,-7.605,2.037297414,1.996892241,2.026021552,2.148836207,2.296732759,2.136715517,1.989474138,4205.615,5SR2,5SR2,5Sp,sim
820,11889.826,3949,1.096944444,2132,0.592222222,8.003347418,43.33278873,0.734901408,13702.12592,21.21834742,2.042220657,10285.91846,179.9634554,8.60914554,91.80042723,820,111.208,104.774,-6.434,108.474,-2.734,2.044929577,2.032629108,2.089056338,2.250812207,2.096225352,2.034530516,2.023230047,4481.03,5SR2,5SR2,5Sp,sim
821,11891.326,6782,1.883888889,2181,0.605833333,7.662921659,40.06051613,0.624700461,14284.26188,19.64054839,2.040050691,10698.58518,179.9856175,6.945769585,76.80994931,821,102.893,85.444,-17.449,88.844,-14.049,2.175230415,2.147142857,2.223147465,2.434889401,2.363221198,2.193193548,2.137493088,4327.739,5SR2,5SR2,5Sp,sim
822,11892.826,4022,1.117222222,2032,0.564444444,14.73211823,43.60335961,1.007182266,14373.68057,20.8686798,2.096428571,11106.48401,178.9266897,7.688413793,83.40948276,822,104.763,89.108,-15.655,93.008,-11.755,2.20135468,2.154118227,2.186068966,2.359990148,2.496374384,2.319049261,2.145995074,4338.557,5SR2,5SR2,5Sp,sim
823,11894.326,5351,1.486388889,2068,0.574444444,10.48824272,43.4038835,0.915567961,14824.19241,20.02811165,2.167131068,11412.21952,178.1710194,7.801203883,83.40280097,823,106.063,89.893,-16.17,93.993,-12.07,2.125543689,2.032558252,2.209684466,2.462873786,2.445893204,2.236087379,2.023742718,4333.825,5SR2,5SR2,5Sp,sim
824,11895.826,3857,1.071388889,1995,0.554166667,14.53965327,45.41961809,1.321547739,16142.7296,20.99561307,2.163251256,12758.29289,179.6954422,7.509924623,75.083,824,107.428,95.754,-11.674,99.575,-7.853,2.299447236,2.161115578,2.405884422,2.674155779,2.655884422,2.450889447,2.179798995,4373.629,5SR2,5SR2,5Sp,sim
825,11897.326,3461,0.961388889,1781,0.494722222,14.10588136,50.32955932,1.442768362,16486.50191,23.74688136,2.119293785,12732.49077,179.826435,6.751542373,59.57132768,825,105.709,86.64,-19.069,86.24,-19.469,2.292762712,2.129276836,2.407180791,2.703124294,2.716073446,2.490163842,2.144378531,4296.004,5SR2,5SR2,5Sp,sim
826,11898.826,4979,1.383055556,2283,0.634166667,16.89109649,37.48947807,1.298872807,15822.08589,17.70322807,2.117653509,12314.29499,176.847636,10.29542105,79.62314035,826,107.303,97.748,-9.555,98.348,-8.955,2.2775,2.115916667,2.383723684,2.736850877,2.721679825,2.465184211,2.145219298,4827.483,5SR2,5SR2,5Sp,sim
827,11900.326,4206,1.168333333,2285,0.634722222,14.77899561,39.32875439,1.186013158,16036.2051,19.00498684,2.07229386,12384.01998,179.8869693,7.619017544,81.11810088,827,106.825,101.366,-5.459,100.666,-6.159,2.294377193,2.117035088,2.407824561,2.741872807,2.753074561,2.50675,2.145903509,4268.995,5SR2,5SR2,5Sp,sim
828,11901.826,11397,3.165833333,2272,0.631111111,15.62763436,39.84769163,1.260651982,15939.61382,18.87545374,2.114572687,12061.55777,185.2180837,8.915801762,89.28503965,828,108.343,102.167,-6.176,99.367,-8.976,2.234017621,2.131370044,2.371356828,2.659519824,2.570330396,2.304154185,2.128955947,4453.048,5SR2,5SR2,5Sp,sim
829,11903.326,4564,1.267777778,2194,0.609444444,24.15515525,40.19190411,1.215607306,15897.40085,18.50949315,2.171447489,11868.9295,179.9714612,8.217876712,86.93314612,829,105.167,88.362,-16.805,87.362,-17.805,2.284557078,2.169986301,2.290703196,2.695803653,2.721671233,2.496849315,2.180219178,4135.306,5SR2,5SR2,5Sp,sim
830,11904.826,3699,1.0275,2345,0.651388889,14.67059829,39.7829359,1.155547009,15711.43179,18.33028632,2.170307692,11979.91214,179.9053504,8.207619658,91.67015385,830,110.153,111.873,1.72,106.173,-3.98,2.353944444,2.193833333,2.446581197,2.813521368,2.791764957,2.547850427,2.227495726,4482.513,5SR2,5SR2,5Sp,sim
831,11906.326,4140,1.15,2035,0.565277778,13.53414778,41.52705419,0.945448276,15749.35941,19.11803941,2.172152709,11671.11166,178.9236749,8.194137931,84.61660591,831,101.224,90.4,-10.824,84.874,-16.35,2.339403941,2.255975369,2.427339901,2.68864532,2.626975369,2.410891626,2.262935961,4456.162,5SR2,5SR2,5Sp,sim
